id,observed_on_string,user_id,quality_grade,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
310811091,2025-08-30 08:38:00,3946412,research,17.2714546997,-88.4752868,Bat Falcon,Falco rufigularis,Bat Falcon,Aves,4664,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco rufigularis
310811261,2025-08-30 10:44:08,3946412,research,17.2631304,-88.4596078,Spurred Catasetum,Catasetum integerrimum,Spurred Catasetum,Plantae,276531,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Catasetum,Catasetum integerrimum
310811498,2025-08-30 10:45:50,3946412,needs_id,17.2630149,-88.4597732997,Ectatomma,Ectatomma,,Insecta,250828,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Ectatomma,
310812072,2025-08-30 10:46:59,3946412,research,17.2630006,-88.4598036,Bulbous Airplant,Tillandsia bulbosa,Bulbous Airplant,Plantae,116661,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia bulbosa
310812223,2025-08-30 10:48:51,3946412,research,17.262968,-88.4599682,Davilla kunthii,Davilla kunthii,,Plantae,207766,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Davilla,Davilla kunthii
310812275,2025-08-30 10:51:47,3946412,research,17.2628816,-88.4602816,Henriettea succosa,Henriettea succosa,,Plantae,278120,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Henriettea,Henriettea succosa
310812570,2025-08-30 10:54:44,3946412,needs_id,17.2628969997,-88.4603307,plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
310813994,2025-08-30 10:55:45,3946412,research,17.2628425997,-88.4603682,Billbergia viridiflora,Billbergia viridiflora,,Plantae,141292,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,Billbergia viridiflora
310814081,2025-08-30 10:55:19,3946412,needs_id,17.2628969997,-88.4603307,bromeliads,Bromeliaceae,bromeliads,Plantae,49570,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,,
310814106,2025-08-30 10:58:07,3946412,research,17.2627594,-88.4604884997,Appunia guatemalensis,Appunia guatemalensis,,Plantae,286090,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Appunia,Appunia guatemalensis
310814173,2025-08-30 11:00:53,3946412,needs_id,17.262643,-88.4605583,Insects,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Insecta,,,,
310814411,2025-08-30 11:57:45,3946412,research,17.2780692,-88.4717203997,Aplomado Falcon,Falco femoralis,Aplomado Falcon,Aves,4645,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco femoralis
310814550,2025-08-30 12:05:51,3946412,research,17.2781193,-88.4719331,Sandpaper tree,Curatella americana,Sandpaper tree,Plantae,84585,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Curatella,Curatella americana
310814626,2025-08-30 12:07:03,3946412,research,17.2781118,-88.4718284,Caribbean pine,Pinus caribaea,Caribbean pine,Plantae,135809,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus caribaea
310837416,2025-08-29 21:06:39,2514584,research,17.2546583333,-88.49525,Common Blue-eye,Anatya guttata,Common Blue-eye,Insecta,132113,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Anatya,Anatya guttata
310926079,2025-08-29 16:36:47,9685670,needs_id,17.2505313997,-88.5070376997,Grammopoecilus,Grammopoecilus,,Insecta,605762,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Grammopoecilus,
310926153,2025-08-29 16:42:36,9685670,needs_id,17.2505313997,-88.5070376997,,Plantae,plants,Plantae,47126,Plantae,,,,,,
310933227,2025-08-29 17:42:01,9685670,needs_id,17.2550913,-88.5044735,,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,
310953665,2025-08-30 10:38:03,7860410,research,17.2526580887,-88.4933595266,Thicket Hogwood,Miconia strigillosa,Thicket Hogwood,Plantae,1358872,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia strigillosa
310953698,2025-08-30 10:38:47,7860410,research,17.2526781214,-88.4934018552,Thicket Hogwood,Miconia strigillosa,Thicket Hogwood,Plantae,1358872,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia strigillosa
311031171,2025-08-30T12:17,7443229,research,17.2730366667,-88.46428,Sensitive Plant,Mimosa pudica,Sensitive Plant,Plantae,51921,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa pudica
311031184,2025-08-30T12:15,7443229,needs_id,17.274195,-88.46402,Caridean Shrimps,Macrobrachium carcinus,Bigclaw River Shrimp,Animalia,224298,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium carcinus
311031188,2025-08-30T12:16,7443229,needs_id,17.2502383333,-88.5069883333,Hairy Panther Ant,Neoponera villosa,Hairy Panther Ant,Insecta,423659,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,Neoponera villosa
311031256,2025-08-29T22:38,7443229,needs_id,17.2509033333,-88.5072333333,,Polybia,Long-waisted Honey Wasps,Insecta,119620,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,
311031300,2025-08-29T22:37,7443229,needs_id,17.25058,-88.5070033333,Longhorn Beetles,Cerambycidae,Longhorn Beetles,Insecta,47961,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,,
311031351,2025-08-29T22:36,7443229,research,17.25058,-88.507055,Nesoecia nigrispina,Nesoecia nigrispina,,Insecta,256690,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Nesoecia,Nesoecia nigrispina
311031379,2025-08-29T22:36,7443229,needs_id,17.2505866667,-88.5070366667,Royal Moths,Ceratocampinae,Royal Moths,Insecta,125085,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,,
311031404,2025-08-29T21:24,7443229,research,17.251605,-88.5067216667,Tomes's Sword-nosed Bat,Lonchorhina aurita,Tomes's Sword-nosed Bat,Mammalia,41122,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina aurita
311031435,2025-08-29T21:22,7443229,research,17.251695,-88.5067966667,Mesoamerican Common Mustached Bat,Pteronotus mesoamericanus,Mesoamerican Common Mustached Bat,Mammalia,765484,Animalia,Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus mesoamericanus
311031469,2025-08-29T21:20,7443229,research,17.2517,-88.5068283333,Great Fruit-eating Bat,Artibeus lituratus,Great Fruit-eating Bat,Mammalia,41006,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus
311031503,2025-08-29T20:03,7443229,needs_id,17.2516883333,-88.5067883333,Dermanura,Dermanura,,Mammalia,197797,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Dermanura,
311031567,2025-08-29 17:29:10,7443229,research,17.2520964593,-88.5065338668,sore-mouth bush,Palicourea tomentosa,sore-mouth bush,Plantae,1145089,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea tomentosa
311031602,2025-08-29T18:15,7443229,research,17.252175,-88.5065166667,Xylopia frutescens,Xylopia frutescens,,Plantae,548706,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Xylopia,Xylopia frutescens
311031632,2025-08-29T17:31,7443229,research,17.2521283333,-88.5066916667,Sabal mauritiiformis,Sabal mauritiiformis,,Plantae,277083,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Sabal,Sabal mauritiiformis
311031667,2025-08-29T16:30,7443229,needs_id,17.250305,-88.50702,Longhorn Beetles,Cerambycidae,Longhorn Beetles,Insecta,47961,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,,
311031703,2025-08-29 16:30:38,7443229,research,17.2510111176,-88.50717325,Miconia ciliata,Miconia ciliata,,Plantae,285568,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia ciliata
311052524,2025/08/30 8:57 AM,1553950,research,17.2660447937,-88.4848340281,Bat Falcon,Falco rufigularis,Bat Falcon,Aves,4664,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco rufigularis
311053725,2025/08/30 7:01 AM,1553950,research,17.2746686886,-88.4623974817,Black-throated Bobwhite,Colinus nigrogularis,Black-throated Bobwhite,Aves,1321,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,Colinus nigrogularis
311054170,2025/08/30 7:07 AM,1553950,research,17.2754088184,-88.4643334126,Lesser Yellow-headed Vulture,Cathartes burrovianus,Lesser Yellow-headed Vulture,Aves,4761,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes burrovianus
311054995,2025/08/30 7:36 AM,1553950,research,17.2743006186,-88.4644556045,Black-bellied Whistling-Duck,Dendrocygna autumnalis,Black-bellied Whistling-Duck,Aves,6893,Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna autumnalis
311055776,2025/08/30 7:43 AM,1553950,research,17.2737064133,-88.4625405573,Fork-tailed Flycatcher,Tyrannus savana,Fork-tailed Flycatcher,Aves,16793,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,Tyrannus savana
311062059,2025/08/30 6:42 AM,1553950,research,17.2778572101,-88.4716550173,Sandpaper tree,Curatella americana,Sandpaper tree,Plantae,84585,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Curatella,Curatella americana
311062061,2025/08/30 6:41 AM,1553950,research,17.2779327328,-88.4702119889,Everglades palm,Acoelorraphe wrightii,Everglades palm,Plantae,155598,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Acoelorraphe,Acoelorraphe wrightii
311062062,2025/08/30 7:28 AM,1553950,research,17.2745676388,-88.4629752988,Plain-breasted Ground Dove,Columbina minuta,Plain-breasted Ground Dove,Aves,3570,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,Columbina minuta
311062066,2025/08/30 6:35 AM,1553950,research,17.2777021123,-88.4718810634,Passiflora urbaniana,Passiflora urbaniana,,Plantae,332789,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora urbaniana
311062067,2025/08/30 9:02 AM,1553950,research,17.2665800674,-88.483444753,Roadside Hawk,Rupornis magnirostris,Roadside Hawk,Aves,201041,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris
311088543,2025-08-29 17:11:00-06:00,8634450,research,17.2545383333,-88.5028533333,Slaty-tailed Trogon,Trogon massena,Slaty-tailed Trogon,Aves,20733,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon massena
311149246,2025/08/29 4:33 PM,112642,needs_id,17.2490936557,-88.5062990058,Plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
311149247,2025/08/29 4:35 PM,112642,research,17.2490943009,-88.5063037346,Banded Cucumber Beetle,Diabrotica balteata,Banded Cucumber Beetle,Insecta,310923,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diabrotica,Diabrotica balteata
311149248,2025/08/29 4:36 PM,112642,needs_id,17.2491237592,-88.5063104401,Plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
311149252,2025/08/29 4:39 PM,112642,needs_id,17.2491058282,-88.5063077579,Gelastocoris,Gelastocoris,,Insecta,53500,Animalia,Arthropoda,Insecta,Hemiptera,Gelastocoridae,Gelastocoris,
311149258,2025/08/29 4:40 PM,112642,needs_id,17.2491365671,-88.5063667665,Gelastocoris,Gelastocoris,,Insecta,53500,Animalia,Arthropoda,Insecta,Hemiptera,Gelastocoridae,Gelastocoris,
311149259,2025/08/29 4:41 PM,112642,needs_id,17.2491570597,-88.5063935886,Frogs and Toads,Anura,Frogs and Toads,Amphibia,20979,Animalia,Chordata,Amphibia,Anura,,,
311149262,2025/08/29 4:39 PM,112642,research,17.2491032666,-88.5063587199,S-banded Tiger Beetle,Cicindelidia trifasciata,S-banded Tiger Beetle,Insecta,1643959,Animalia,Arthropoda,Insecta,Coleoptera,Cicindelidae,Cicindelidia,Cicindelidia trifasciata
311149787,2025/08/29 4:41 PM,112642,needs_id,17.2485287626,-88.505455825,Thin-legged Wolf Spiders,Pardosa,Thin-legged Wolf Spiders,Arachnida,47415,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,
311149788,2025/08/29 4:42 PM,112642,needs_id,17.2485332454,-88.5054994109,Wolf Spiders,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,,
311149789,2025/08/29 4:51 PM,112642,research,17.248731768,-88.5050675753,Band-winged Dragonlet,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
311149795,2025/08/29 4:59 PM,112642,research,17.2484559632,-88.5050820043,Band-winged Dragonlet,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
311149797,2025/08/29 4:53 PM,112642,research,17.2486506435,-88.5050646776,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera
311149798,2025/08/29 5:00 PM,112642,needs_id,17.2484047315,-88.5050980975,Flea Beetles,Alticini,Flea Beetles,Insecta,155185,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,
311149799,2025/08/29 5:02 PM,112642,research,17.2484497766,-88.5051504006,Atanycolus,Atanycolus,,Insecta,133446,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Atanycolus,
311149800,2025/08/29 5:04 PM,112642,research,17.248354998,-88.505103462,Band-winged Dragonlet,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
311149801,2025/08/29 5:10 PM,112642,needs_id,17.2483326927,-88.5051772227,Hemiargus,Hemiargus,,Insecta,69941,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Hemiargus,
311149804,2025/08/29 5:13 PM,112642,research,17.2476932894,-88.5053166095,Dalbergia glabra,Dalbergia glabra,,Plantae,290046,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dalbergia,Dalbergia glabra
311149805,2025/08/29 5:15 PM,112642,research,17.2475439539,-88.5053079804,Aeneolamia contigua,Aeneolamia contigua,,Insecta,554498,Animalia,Arthropoda,Insecta,Hemiptera,Ischnorhinidae,Aeneolamia,Aeneolamia contigua
311166069,2025/08/29 5:43 PM,112642,research,17.2509445887,-88.5071820687,Caribbean scoliid wasp,Dielis dorsata,Caribbean scoliid wasp,Insecta,893820,Animalia,Arthropoda,Insecta,Hymenoptera,Scoliidae,Dielis,Dielis dorsata
311166071,2025/08/29 6:58 PM,112642,needs_id,17.2505451604,-88.5070940884,Lactista,Lactista,,Insecta,155296,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Lactista,
311166072,2025/08/29 6:59 PM,112642,needs_id,17.2505476882,-88.5070979011,"Scarabs, Stag Beetles, and Allies",Scarabaeoidea,"Scarabs, Stag Beetles, and Allies",Insecta,48202,Animalia,Arthropoda,Insecta,Coleoptera,,,
311166076,2025/08/29 7:01 PM,112642,needs_id,17.2505271612,-88.5070984479,Callistethus,Callistethus,,Insecta,250982,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Callistethus,
311166078,2025/08/29 7:01 PM,112642,needs_id,17.2505348285,-88.507087719,Callistethus,Callistethus,,Insecta,250982,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Callistethus,
311166079,2025/08/29 7:01 PM,112642,needs_id,17.2504912821,-88.5070853102,Giant and Wood Cockroaches,Blaberoidea,Giant and Wood Cockroaches,Insecta,81770,Animalia,Arthropoda,Insecta,Blattodea,,,
311166085,2025/08/29 7:01 PM,112642,needs_id,17.2505117659,-88.5070894702,Callistethus,Callistethus,,Insecta,250982,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Callistethus,
311166086,2025/08/29 7:05 PM,112642,needs_id,17.2502761026,-88.5070385082,"Stink Bugs, Shield Bugs, and Allies",Pentatomoidea,"Stink Bugs, Shield Bugs, and Allies",Insecta,47743,Animalia,Arthropoda,Insecta,Hemiptera,,,
311167468,2025/08/29 7:40 PM,112642,needs_id,17.2499413927,-88.5071995326,Episcepsis,Episcepsis,,Insecta,518648,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Episcepsis,
311167471,2025/08/29 7:40 PM,112642,research,17.249943314,-88.5072002032,Aclytia punctata,Aclytia punctata,,Insecta,578608,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Aclytia,Aclytia punctata
311167472,2025/08/29 7:40 PM,112642,needs_id,17.2499458755,-88.5071894744,Hydrobiomorpha casta,Hydrobiomorpha casta,,Insecta,221611,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrobiomorpha,Hydrobiomorpha casta
311167474,2025/08/29 7:41 PM,112642,research,17.2499458755,-88.5072015443,Eulepidotis testaceiceps,Eulepidotis testaceiceps,,Insecta,467204,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Eulepidotis,Eulepidotis testaceiceps
311167475,2025/08/29 7:41 PM,112642,research,17.2499497179,-88.5071921566,Aclytia punctata,Aclytia punctata,,Insecta,578608,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Aclytia,Aclytia punctata
311167476,2025/08/29 7:41 PM,112642,needs_id,17.2499586833,-88.5071894744,Omiodes,Omiodes,,Insecta,90453,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Omiodes,
311167480,2025/08/29 7:41 PM,112642,needs_id,17.2499650873,-88.507197521,Nelphe,Nelphe,,Insecta,523551,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Nelphe,
311167481,2025/08/29 7:46 PM,112642,research,17.2503281276,-88.5070566756,Giant Toad,Rhinella horribilis,Giant Toad,Amphibia,517119,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella horribilis
311167482,2025/08/29 7:42 PM,112642,research,17.2499753335,-88.5071867922,Aclytia punctata,Aclytia punctata,,Insecta,578608,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Aclytia,Aclytia punctata
311167486,2025/08/29 7:49 PM,112642,research,17.2508154689,-88.5071854892,Semyra bella,Semyra bella,,Insecta,632852,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Semyra,Semyra bella
311167487,2025/08/29 7:49 PM,112642,needs_id,17.2508643892,-88.5071704692,Palyas micacearia,Palyas micacearia,,Insecta,773276,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Palyas,Palyas micacearia
311167488,2025/08/29 8:11 PM,112642,needs_id,17.2508094767,-88.5071919269,Wolf Spiders and Allies,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161,Animalia,Arthropoda,Arachnida,Araneae,,,
311167491,2025/08/29 8:12 PM,112642,needs_id,17.2507889843,-88.5071704692,Boarmiini,Boarmiini,,Insecta,124062,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,,
311167492,2025/08/29 8:12 PM,112642,needs_id,17.2508350922,-88.507154376,Hydrobiomorpha casta,Hydrobiomorpha casta,,Insecta,221611,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrobiomorpha,Hydrobiomorpha casta
311167493,2025/08/29 8:20 PM,112642,needs_id,17.2505584444,-88.5071221895,"Underwing, Tiger, Tussock, and Allied Moths",Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,
311167497,2025/08/29 8:21 PM,112642,needs_id,17.250537952,-88.5071504542,Wolf Spiders and Allies,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161,Animalia,Arthropoda,Arachnida,Araneae,,,
311167498,2025/08/29 8:20 PM,112642,research,17.2505481982,-88.5070838122,Rhiginia cinctiventris,Rhiginia cinctiventris,,Insecta,308344,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Rhiginia,Rhiginia cinctiventris
311170769,2025/08/29 8:22 PM,112642,research,17.2502983348,-88.5069968229,Central American Gulf Coast Toad,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
311170770,2025/08/29 8:23 PM,112642,research,17.2503021771,-88.5069887763,Globe-marked Lady Beetle,Azya orbigera,Globe-marked Lady Beetle,Insecta,473818,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Azya,Azya orbigera
311170772,2025/08/29 8:23 PM,112642,needs_id,17.2502476865,-88.5070039307,Big-headed Ants,Pheidole,Big-headed Ants,Insecta,47343,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,
311170775,2025/08/29 8:28 PM,112642,needs_id,17.250566004,-88.5070828477,Wolf Spiders and Allies,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161,Animalia,Arthropoda,Arachnida,Araneae,,,
311170776,2025/08/29 8:49 PM,112642,research,17.2505480732,-88.507098941,Macrosoma rubedinaria,Macrosoma rubedinaria,,Insecta,325454,Animalia,Arthropoda,Insecta,Lepidoptera,Hedylidae,Macrosoma,Macrosoma rubedinaria
311170778,2025/08/29 8:50 PM,112642,needs_id,17.2505570386,-88.507086871,Dipropus,Dipropus,,Insecta,330896,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Dipropus,
311170782,2025/08/29 8:50 PM,112642,research,17.2505608809,-88.5071029643,Amblyscarta ruficeps,Amblyscarta ruficeps,,Insecta,632438,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Amblyscarta,Amblyscarta ruficeps
311170783,2025/08/29 8:51 PM,112642,research,17.2505596002,-88.5070815066,Aeneolamia contigua,Aeneolamia contigua,,Insecta,554498,Animalia,Arthropoda,Insecta,Hemiptera,Ischnorhinidae,Aeneolamia,Aeneolamia contigua
311170784,2025/08/29 8:51 PM,112642,needs_id,17.2505749695,-88.5071016232,Lactista,Lactista,,Insecta,155296,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Lactista,
311170786,2025/08/29 8:51 PM,112642,needs_id,17.250554477,-88.5070908943,Hyalymenus,Hyalymenus,,Insecta,340814,Animalia,Arthropoda,Insecta,Hemiptera,Alydidae,Hyalymenus,
311170787,2025/08/29 8:51 PM,112642,needs_id,17.2505672848,-88.5070935765,Gryllini,Gryllini,,Insecta,523728,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,
311170788,2025/08/29 8:51 PM,112642,needs_id,17.2505685656,-88.5070975999,Callistethus,Callistethus,,Insecta,250982,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Callistethus,
311170789,2025/08/29 8:51 PM,112642,needs_id,17.2505679252,-88.5070794949,Smaller Sand Cricket,Ellipes minuta,Smaller Sand Cricket,Insecta,244568,Animalia,Arthropoda,Insecta,Orthoptera,Tridactylidae,Ellipes,Ellipes minuta
