id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
237743052,,Arremonops chloronotus,Green-backed Sparrow,Aves,10176,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Passerellidae,Arremonops,Arremonops chloronotus
237748560,,Chlosyne janais,Crimson Patch,Insecta,132330,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne janais
237751319,,Melothria pendula,creeping cucumber,Plantae,131557,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Cucurbitales,Cucurbitaceae,Melothria,Melothria pendula
237751591,Bordered Patch,Hypena lividalis,Brown Triangle Snout,Insecta,330417,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena lividalis
237752060,Central American Gulf Coast Toad,Lentinus crinitus,fringed sawgill,Fungi,202421,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus crinitus
237752494,Paches gloriosus,Phylloicus,,Insecta,178466,Animalia,Arthropoda,Hexapoda,Insecta,Trichoptera,Calamoceratidae,Phylloicus,
237752808,Dragonlets,Aphelandra scabra,Red Aphelandra,Plantae,291092,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,Aphelandra scabra
237753037,,Phoenicoprocta sanguinea,,Insecta,606876,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Phoenicoprocta,Phoenicoprocta sanguinea
237753038,,Cheilomenes sexmaculata,Six-spotted Zigzag Lady Beetle,Insecta,319910,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Coccinellidae,Cheilomenes,Cheilomenes sexmaculata
237753108,pariparoba,Myodocha,Long-necked Seed Bugs,Insecta,142784,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Rhyparochromidae,Myodocha,
237753331,trailing daisy,Conchylodes,,Insecta,132446,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Crambidae,Conchylodes,
237755104,,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,,,
237755548,Theona Checkerspot,Hippobroma longiflora,Star of Bethlehem,Plantae,154827,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Campanulaceae,Hippobroma,Hippobroma longiflora
237756171,tropical milkweed,Lycorea halia,Tiger Mimic-Queen,Insecta,204680,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Lycorea,Lycorea halia
237756313,Theona Checkerspot,Asclepias curassavica,tropical milkweed,Plantae,75602,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica
237756583,,Euphorbia heterophylla,painted spurge,Plantae,162829,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia heterophylla
237757050,Dragonlets,Tabernaemontana alba,,Plantae,284455,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana alba
237757523,Mexican Fritillary,Argia,Dancers,Insecta,47977,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Argia,
237757854,Mexican Fritillary,Fabaceae,legumes,Plantae,47122,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,,
237758028,,Rhodospatha,,Plantae,83711,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Rhodospatha,
237759636,,Asteroideae,,Plantae,632790,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,,
237760074,Pale Owl-Butterfly,Leucauge,Orchard Spiders and Allies,Arachnida,53466,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Tetragnathidae,Leucauge,
237760246,Black Witch,Augochlora aurifera,Auriferous Green Sweat Bee,Insecta,271655,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Halictidae,Augochlora,Augochlora aurifera
237760338,,Tabernaemontana alba,,Plantae,284455,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana alba
237760457,Thevetia ahouai,Aphis nerii,Oleander Aphid,Insecta,71154,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis nerii
237760458,Thevetia ahouai,Astyanax,Typical Astyanax,Actinopterygii,86705,Animalia,Chordata,Vertebrata,Actinopterygii,Characiformes,Characidae,Astyanax,
237760459,White Peacock,Pachychilus,Jute Snails,Mollusca,149906,Animalia,Mollusca,,Gastropoda,,Pachychilidae,Pachychilus,
237760462,,Melanoides tuberculata,Red-rimmed Melania,Mollusca,209144,Animalia,Mollusca,,Gastropoda,,Thiaridae,Melanoides,Melanoides tuberculata
237760465,,Pseudomyrmex ferrugineus,Ferrugineus-group Twig Ants,Insecta,1418433,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Pseudomyrmex,
237760466,,Leucochrysa pavida,Lichen-carrying Green Lacewing,Insecta,308673,Animalia,Arthropoda,Hexapoda,Insecta,Neuroptera,Chrysopidae,Leucochrysa,Leucochrysa pavida
237760468,,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
237760469,,Euglossa,Typical Orchid Bees,Insecta,49714,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Apidae,Euglossa,
237760471,,Dioscorea mexicana,,Plantae,291143,Plantae,Tracheophyta,Angiospermae,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea mexicana
237760472,Firebush,Anolis lemurinus,Ghost Anole,Reptilia,116430,Animalia,Chordata,Vertebrata,Reptilia,Squamata,Anolidae,Anolis,Anolis lemurinus
237760473,Beetles,Stagmomantis fraterna,,Insecta,480083,Animalia,Arthropoda,Hexapoda,Insecta,Mantodea,Mantidae,Stagmomantis,Stagmomantis fraterna
237760475,Aceratophallus,Urochloa,signalgrasses,Plantae,142886,Plantae,Tracheophyta,Angiospermae,Liliopsida,Poales,Poaceae,Urochloa,
237760480,,Palpada mexicana,Golden Plushback,Insecta,437512,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Syrphidae,Palpada,Palpada mexicana
237760481,,Ascia monuste,Great Southern White,Insecta,51536,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Pieridae,Ascia,Ascia monuste
237760482,,Symphyotrichum,American asters,Plantae,56112,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,
237760483,,Passiflora lanuginosa,scarletfruit passionflower,Plantae,1488804,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora lanuginosa
237760484,trailing daisy,Thorybes dorantes,Dorantes Longtail,Insecta,1245921,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Hesperiidae,Thorybes,Thorybes dorantes
237760485,Beggarticks,Ascalapha odorata,Black Witch,Insecta,61503,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Ascalapha,Ascalapha odorata
237760487,,Dolichoderus bispinosus,,Insecta,300626,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Dolichoderus,Dolichoderus bispinosus
237760488,Paches gloriosus,Ponerini,Typical Ponerine Ants,Insecta,637438,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,,
237760490,painted spurge,Plantae,plants,Plantae,47126,Plantae,,,,,,,
237760492,Beach Spider Lily,Philodendron,philodendrons,Plantae,69807,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Philodendron,
237760493,Dancers,Aechmea,,Plantae,83927,Plantae,Tracheophyta,Angiospermae,Liliopsida,Poales,Bromeliaceae,Aechmea,
237760494,,Phylloicus,,Insecta,178466,Animalia,Arthropoda,Hexapoda,Insecta,Trichoptera,Calamoceratidae,Phylloicus,
237760498,,Argia pulla,Purple Dancer,Insecta,197720,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Argia,Argia pulla
237760499,,Eulophia maculata,Monk Orchid,Plantae,1453469,Plantae,Tracheophyta,Angiospermae,Liliopsida,Asparagales,Orchidaceae,Eulophia,Eulophia maculata
237760502,,Bactris mexicana,,Plantae,281785,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Bactris,Bactris mexicana
237760503,,Cryosophila stauracantha,,Plantae,206302,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Cryosophila,Cryosophila stauracantha
237760504,,Dioscorea mexicana,,Plantae,291143,Plantae,Tracheophyta,Angiospermae,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea mexicana
237760505,whitemouth dayflower,Philodendron hederaceum,heart-leaf philodendron,Plantae,120490,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron hederaceum
237760508,Leaf Beetles,Sabal mauritiiformis,,Plantae,277083,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Sabal,Sabal mauritiiformis
237760509,Dancers,Heliconia latispatha,Expanded Lobsterclaw,Plantae,163640,Plantae,Tracheophyta,Angiospermae,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia latispatha
237760510,,Erythrina,Coral trees,Plantae,82771,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Erythrina,
237760511,Conocephalus ictus,Bursera simaruba,Gumbo Limbo,Plantae,130734,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Sapindales,Burseraceae,Bursera,Bursera simaruba
237760512,,Calophyllum brasiliense,Brazil Beauty-Leaf,Plantae,83122,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,Calophyllum brasiliense
237760513,Tropical Orbweaver,Plantae,plants,Plantae,47126,Plantae,,,,,,,
237760515,tropical milkweed,Araneinae,Typical Orbweavers,Arachnida,417879,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,,
237760516,Aztec Spur-throated Grasshopper,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,,,
237760517,Aztec Spur-throated Grasshopper,Cojoba,Cojobas,Plantae,138377,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Cojoba,
237760521,,Cuernavaca,,Insecta,132084,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Dictyopharidae,Cuernavaca,
237760522,,Hamadryas februa,Gray Cracker,Insecta,148742,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Hamadryas,Hamadryas februa
237760523,Diceroprocta heathi,Xylaria,,Fungi,55268,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,
237760585,,Aidemona azteca,Aztec Spur-throated Grasshopper,Insecta,205316,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,Aidemona,Aidemona azteca
237761098,Expanded Lobsterclaw,Hesperiinae,Grass Skippers,Insecta,122493,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Hesperiidae,,
237761283,,Mimosoideae,"Acacias, Mimosas, mesquites, and allies",Plantae,373578,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,,
237761376,,Dieffenbachia seguine,tuftroot,Plantae,206266,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Dieffenbachia,Dieffenbachia seguine
237761572,Queen,Danaus gilippus,Queen,Insecta,51743,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
237761727,,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera
237761885,,Aceratophallus maya,,Animalia,307050,Animalia,Arthropoda,Myriapoda,Diplopoda,Polydesmida,Rhachodesmidae,Aceratophallus,Aceratophallus maya
237762108,Great Southern White,Juliformia,Round-backed Millipedes,Animalia,372724,Animalia,Arthropoda,Myriapoda,Diplopoda,,,,
237762388,,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,,,
237762741,,Chelodesminae,,Animalia,998060,Animalia,Arthropoda,Myriapoda,Diplopoda,Polydesmida,Chelodesmidae,,
237762919,Wolf Spiders,Ludwigia octovalvis,Mexican Primrose-willow,Plantae,164861,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia octovalvis
237763192,,Subulina octona,Miniature Awlsnail,Mollusca,209069,Animalia,Mollusca,,Gastropoda,Stylommatophora,Achatinidae,Subulina,Subulina octona
237763530,Central American Gulf Coast Toad,Pyramidula,,Mollusca,534055,Animalia,Mollusca,,Gastropoda,Stylommatophora,Pyramidulidae,Pyramidula,
237763951,,Bryophyta,mosses,Plantae,311249,Plantae,Bryophyta,,,,,,
237764220,Star of Bethlehem,Cecropia peltata,trumpet tree,Plantae,284772,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Rosales,Urticaceae,Cecropia,Cecropia peltata
237764303,,Leptinaria unilamellata,Obese Funnel,Mollusca,985819,Animalia,Mollusca,,Gastropoda,Stylommatophora,Achatinidae,Leptinaria,Leptinaria unilamellata
237764434,,Noctuoidea,Owlet Moths and Allies,Insecta,47607,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,,,
237764448,Central American Gulf Coast Toad,Cryosophila stauracantha,,Plantae,206302,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Cryosophila,Cryosophila stauracantha
237764453,,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Vertebrata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
237764680,trailing daisy,Diphthera festiva,Hieroglyphic Moth,Insecta,173793,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nolidae,Diphthera,Diphthera festiva
237764828,,Massala,,Insecta,328030,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Massala,
237764987,,Corythalia,,Arachnida,202952,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Salticidae,Corythalia,
237765076,,Parasa,,Insecta,148034,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Limacodidae,Parasa,
237765160,,Guazuma ulmifolia,West Indian Elm,Plantae,154538,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malvales,Malvaceae,Guazuma,Guazuma ulmifolia
237765327,,Ficus obtusifolia,,Plantae,285682,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus obtusifolia
237765356,pepper plants,Ululodes,,Insecta,178673,Animalia,Arthropoda,Hexapoda,Insecta,Neuroptera,Myrmeleontidae,Ululodes,
237765436,Firebush,Eriophora edax,,Arachnida,297889,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Eriophora,Eriophora edax
237765672,,Cydosia,,Insecta,143857,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Noctuidae,Cydosia,
237765678,angelica tree,Pavonia schiedeana,,Plantae,285510,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia schiedeana
237765771,,Tapinoma melanocephalum,Ghost Ant,Insecta,69122,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
237765824,Sabal mauritiiformis,Marimatha,Lemon Moths,Insecta,143182,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Noctuidae,Marimatha,
237765892,trumpet tree,Nagurus cristatus,Dwarf Gray-striped Woodlouse,Animalia,448692,Animalia,Arthropoda,Crustacea,Malacostraca,Isopoda,Trachelipodidae,Nagurus,Nagurus cristatus
237765983,White Peacock,Iassinae,,Insecta,451363,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cicadellidae,,
237765984,,Polyxenus lagurus,Bristly Millipede,Animalia,133872,Animalia,Arthropoda,Myriapoda,Diplopoda,Polyxenida,Polyxenidae,Polyxenus,Polyxenus lagurus
237766266,,Cylas formicarius,Sweet Potato Weevil,Insecta,305678,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Brentidae,Cylas,Cylas formicarius
237766424,Monstera acuminata,Creugas,,Arachnida,70349,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Corinnidae,Creugas,
237766519,Split Leaf Climber,Erythrogonia jucunda,,Insecta,476125,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cicadellidae,Erythrogonia,Erythrogonia jucunda
237766522,,Hemidactylus frenatus,Asian House Gecko,Reptilia,51940,Animalia,Chordata,Vertebrata,Reptilia,Squamata,Gekkonidae,Hemidactylus,Hemidactylus frenatus
237766605,,Cubaris murina,Little Sea Pill Woodlouse,Animalia,296056,Animalia,Arthropoda,Crustacea,Malacostraca,Isopoda,Armadillidae,Cubaris,Cubaris murina
237766654,,Dicymolomia,,Insecta,173878,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Crambidae,Dicymolomia,
237766768,,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Vertebrata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
237766835,Green-eyed Dancer,Strigamia,,Animalia,68767,Animalia,Arthropoda,Myriapoda,Chilopoda,Geophilomorpha,Geophilidae,Strigamia,
237766973,,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,,,
237767068,Queen,Cisthene,,Insecta,143997,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Cisthene,
237767124,whitemouth dayflower,Meriola,,Arachnida,47419,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Trachelidae,Meriola,
237767169,,Diceroprocta heathi,,Insecta,1375791,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cicadidae,Diceroprocta,Diceroprocta heathi
237767203,,Trichorhina,,Animalia,248849,Animalia,Arthropoda,Crustacea,Malacostraca,Isopoda,Platyarthridae,Trichorhina,
237767282,,Subulina octona,Miniature Awlsnail,Mollusca,209069,Animalia,Mollusca,,Gastropoda,Stylommatophora,Achatinidae,Subulina,Subulina octona
237767359,,Hypercompe,,Insecta,63030,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Hypercompe,
237767406,,Helminthomorpha,Worm-like Millipedes,Animalia,372763,Animalia,Arthropoda,Myriapoda,Diplopoda,,,,
237767755,Cohune Palm,Carica papaya,Papaya,Plantae,62811,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Brassicales,Caricaceae,Carica,Carica papaya
237768021,trumpet tree,Nasutitermes,Conehead Termites,Insecta,122702,Animalia,Arthropoda,Hexapoda,Insecta,Blattodea,Termitidae,Nasutitermes,
237768282,,Erythrogonia jucunda,,Insecta,476125,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cicadellidae,Erythrogonia,Erythrogonia jucunda
237768422,,Micrathena sagittata,Arrow-shaped Orbweaver,Arachnida,120578,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Micrathena,Micrathena sagittata
237768536,,Polypodiaceae,polypody family,Plantae,52679,Plantae,Tracheophyta,,Polypodiopsida,Polypodiales,Polypodiaceae,,
237768551,Gregorywood,Tetragonisca angustula,Narrow Stingless Bee,Insecta,344445,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Apidae,Tetragonisca,Tetragonisca angustula
237768770,,Heraclides,New World Giant Swallowtails and Allies,Insecta,883401,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Papilionidae,Heraclides,
237768846,,Bauhinia divaricata,Pom Pom Orchid Tree,Plantae,290009,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia divaricata
237768860,,Piper auritum,Root Beer Plant,Plantae,154826,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Piper,Piper auritum
237769023,,Myodocha,Long-necked Seed Bugs,Insecta,142784,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Rhyparochromidae,Myodocha,
237769108,,Commelina erecta,whitemouth dayflower,Plantae,53478,Plantae,Tracheophyta,Angiospermae,Liliopsida,Commelinales,Commelinaceae,Commelina,Commelina erecta
237769266,Leucauge argyra,Chelonariidae,Turtle Beetles,Insecta,342445,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chelonariidae,,
237769455,,Crambidae,Crambid Snout Moths,Insecta,52002,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Crambidae,,
237769574,oceanblue morning glory,Nymphalidae,Brush-footed Butterflies,Insecta,47922,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,,
237769875,,Arctiini,Tiger Moths,Insecta,82089,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,,
237769986,,Leptobasis vacillans,Red-tipped Swampdamsel,Insecta,104306,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Leptobasis,Leptobasis vacillans
237770095,wild sweet basil,Dysosmia,,Plantae,1441693,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,
237770183,,Heliopetes,White-Skippers,Insecta,59191,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Hesperiidae,Heliopetes,
237770278,,Hetaerina occisa,Racket-tipped Rubyspot,Insecta,102669,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Calopterygidae,Hetaerina,Hetaerina occisa
237770706,Oculate Dancer,Oncopeltus,,Insecta,55559,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Lygaeidae,Oncopeltus,
237771063,Zebra Longwing,Freya,,Arachnida,250068,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Salticidae,Freya,
237771431,,Attelabinae,,Insecta,460742,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Attelabidae,,
237771874,,Heliconius charithonia,Zebra Longwing,Insecta,49766,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius charithonia
237772372,Green-eyed Dancer,Hippobroma longiflora,Star of Bethlehem,Plantae,154827,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Campanulaceae,Hippobroma,Hippobroma longiflora
237772625,,Asclepias curassavica,tropical milkweed,Plantae,75602,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica
237782995,,Dione vanillae,Gulf Fritillary,Insecta,49150,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae
237783110,Gulf Fritillary,Argia,Dancers,Insecta,47977,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Argia,
237783304,,Pterygota,Winged and Once-winged Insects,Insecta,184884,Animalia,Arthropoda,Hexapoda,Insecta,,,,
237783450,,Eudesmia menea,,Insecta,257078,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Eudesmia,Eudesmia menea
237783470,,Romalea,Horse Lubbers,Insecta,67652,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Romaleidae,Romalea,
237783855,,Praticolella,Scrubsnails,Mollusca,171839,Animalia,Mollusca,,Gastropoda,Stylommatophora,Polygyridae,Praticolella,
237783857,,,,,,,,,,,,,
237784261,,Bactris major,,Plantae,207046,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Bactris,Bactris major
